,order_id,customer_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,quantity,total_price
2776,556,566,40530,2021-07-30,2021-08-01,2776,459,118,2,236
2777,556,566,40530,2021-07-30,2021-08-01,2777,595,112,2,224
2778,556,566,40530,2021-07-30,2021-08-01,2778,530,98,2,196
2779,556,566,40530,2021-07-30,2021-08-01,2779,968,97,3,291
2780,556,566,40530,2021-07-30,2021-08-01,2780,238,106,2,212
2781,557,504,12905,2021-04-19,2021-04-24,2781,850,113,3,339
2782,557,504,12905,2021-04-19,2021-04-24,2782,1003,106,3,318
2783,557,504,12905,2021-04-19,2021-04-24,2783,1070,93,1,93
2784,557,504,12905,2021-04-19,2021-04-24,2784,350,94,3,282
2785,557,504,12905,2021-04-19,2021-04-24,2785,66,104,3,312
2786,557,504,12905,2021-04-19,2021-04-24,2786,1211,105,2,210
2787,558,729,45726,2021-03-02,2021-03-18,2787,5,96,1,96
2788,558,729,45726,2021-03-02,2021-03-18,2788,1115,115,2,230
2789,558,729,45726,2021-03-02,2021-03-18,2789,398,119,1,119
2790,558,729,45726,2021-03-02,2021-03-18,2790,513,102,2,204
2791,558,729,45726,2021-03-02,2021-03-18,2791,233,106,3,318
2792,558,729,45726,2021-03-02,2021-03-18,2792,222,106,2,212
2793,559,611,22094,2021-03-03,2021-03-15,2793,305,105,2,210
2794,559,611,22094,2021-03-03,2021-03-15,2794,185,98,3,294
2795,559,611,22094,2021-03-03,2021-03-15,2795,532,98,2,196
2796,559,611,22094,2021-03-03,2021-03-15,2796,568,100,1,100
2797,559,611,22094,2021-03-03,2021-03-15,2797,550,98,2,196
2798,559,611,22094,2021-03-03,2021-03-15,2798,729,119,3,357
2799,559,611,22094,2021-03-03,2021-03-15,2799,968,97,2,194
2800,560,11,41952,2021-05-28,2021-06-05,2800,144,91,2,182
2801,560,11,41952,2021-05-28,2021-06-05,2801,590,100,2,200
2802,561,764,42366,2021-02-15,2021-03-13,2802,1067,93,3,279
2803,561,764,42366,2021-02-15,2021-03-13,2803,878,94,1,94
2804,561,764,42366,2021-02-15,2021-03-13,2804,672,113,3,339
2805,562,632,45999,2021-09-19,2021-10-03,2805,336,109,2,218
2806,562,632,45999,2021-09-19,2021-10-03,2806,1216,105,2,210
2807,562,632,45999,2021-09-19,2021-10-03,2807,375,94,3,282
2808,562,632,45999,2021-09-19,2021-10-03,2808,628,112,3,336
2809,562,632,45999,2021-09-19,2021-10-03,2809,210,106,3,318
2810,563,611,56965,2021-07-04,2021-07-16,2810,798,91,1,91
2811,563,611,56965,2021-07-04,2021-07-16,2811,1045,90,3,270
2812,563,611,56965,2021-07-04,2021-07-16,2812,164,91,3,273
2813,563,611,56965,2021-07-04,2021-07-16,2813,409,119,1,119
2814,563,611,56965,2021-07-04,2021-07-16,2814,1005,106,2,212
2815,563,611,56965,2021-07-04,2021-07-16,2815,930,96,1,96
2816,563,611,56965,2021-07-04,2021-07-16,2816,522,102,2,204
2817,564,583,16074,2021-08-23,2021-09-19,2817,991,106,1,106
2818,564,583,16074,2021-08-23,2021-09-19,2818,838,117,3,351
2819,564,583,16074,2021-08-23,2021-09-19,2819,908,94,2,188
2820,565,442,34458,2021-02-25,2021-03-15,2820,1100,115,1,115
2821,565,442,34458,2021-02-25,2021-03-15,2821,833,117,1,117
2822,565,442,34458,2021-02-25,2021-03-15,2822,831,117,2,234
2823,565,442,34458,2021-02-25,2021-03-15,2823,1244,112,1,112
2824,565,442,34458,2021-02-25,2021-03-15,2824,610,112,1,112
2825,566,614,21778,2021-07-24,2021-08-10,2825,44,104,1,104
2826,566,614,21778,2021-07-24,2021-08-10,2826,160,91,2,182
2827,566,614,21778,2021-07-24,2021-08-10,2827,4,96,3,288
2828,566,614,21778,2021-07-24,2021-08-10,2828,754,109,2,218
2829,567,104,25661,2021-06-21,2021-06-23,2829,1234,112,1,112
2830,567,104,25661,2021-06-21,2021-06-23,2830,556,98,1,98
2831,567,104,25661,2021-06-21,2021-06-23,2831,1236,112,1,112
2832,567,104,25661,2021-06-21,2021-06-23,2832,827,117,1,117
2833,567,104,25661,2021-06-21,2021-06-23,2833,3,96,2,192
2834,567,104,25661,2021-06-21,2021-06-23,2834,778,91,1,91
2835,567,104,25661,2021-06-21,2021-06-23,2835,953,97,1,97
2836,568,783,49427,2021-01-09,2021-01-22,2836,824,117,2,234
2837,568,783,49427,2021-01-09,2021-01-22,2837,989,106,2,212
2838,568,783,49427,2021-01-09,2021-01-22,2838,366,94,1,94
2839,568,783,49427,2021-01-09,2021-01-22,2839,596,112,3,336
2840,569,757,16594,2021-03-16,2021-04-06,2840,194,98,3,294
2841,569,757,16594,2021-03-16,2021-04-06,2841,688,113,3,339
2842,569,757,16594,2021-03-16,2021-04-06,2842,548,98,1,98
2843,569,757,16594,2021-03-16,2021-04-06,2843,1240,112,2,224
2844,570,81,19171,2021-03-09,2021-03-14,2844,451,107,1,107
2845,570,81,19171,2021-03-09,2021-03-14,2845,111,92,2,184
2846,570,81,19171,2021-03-09,2021-03-14,2846,125,92,2,184
2847,570,81,19171,2021-03-09,2021-03-14,2847,554,98,1,98
2848,570,81,19171,2021-03-09,2021-03-14,2848,23,96,3,288
2849,570,81,19171,2021-03-09,2021-03-14,2849,457,118,1,118
2850,570,81,19171,2021-03-09,2021-03-14,2850,1236,112,3,336
2851,570,81,19171,2021-03-09,2021-03-14,2851,797,91,3,273
2852,571,472,23645,2021-02-02,2021-02-10,2852,509,102,3,306
2853,571,472,23645,2021-02-02,2021-02-10,2853,1082,93,2,186
2854,571,472,23645,2021-02-02,2021-02-10,2854,845,113,2,226
2855,571,472,23645,2021-02-02,2021-02-10,2855,299,105,3,315
2856,571,472,23645,2021-02-02,2021-02-10,2856,417,119,3,357
2857,571,472,23645,2021-02-02,2021-02-10,2857,633,93,1,93
2858,572,479,34112,2021-01-01,2021-01-06,2858,240,106,2,212
2859,572,479,34112,2021-01-01,2021-01-06,2859,906,94,2,188
2860,572,479,34112,2021-01-01,2021-01-06,2860,316,109,3,327
2861,572,479,34112,2021-01-01,2021-01-06,2861,90,118,3,354
2862,573,736,40227,2021-01-02,2021-01-09,2862,749,109,2,218
2863,573,736,40227,2021-01-02,2021-01-09,2863,312,105,3,315
2864,573,736,40227,2021-01-02,2021-01-09,2864,138,92,1,92
2865,574,434,44975,2021-06-21,2021-07-03,2865,1095,115,3,345
2866,574,434,44975,2021-06-21,2021-07-03,2866,1038,90,1,90
2867,574,434,44975,2021-06-21,2021-07-03,2867,195,98,1,98
2868,575,54,27420,2021-08-14,2021-08-16,2868,753,109,1,109
2869,575,54,27420,2021-08-14,2021-08-16,2869,793,91,2,182
2870,575,54,27420,2021-08-14,2021-08-16,2870,78,118,3,354
2871,575,54,27420,2021-08-14,2021-08-16,2871,537,98,2,196
2872,576,218,12261,2021-04-26,2021-05-05,2872,1073,93,1,93
2873,576,218,12261,2021-04-26,2021-05-05,2873,605,112,3,336
2874,576,218,12261,2021-04-26,2021-05-05,2874,968,97,2,194
2875,576,218,12261,2021-04-26,2021-05-05,2875,748,109,3,327
2876,576,218,12261,2021-04-26,2021-05-05,2876,395,119,1,119
2877,577,840,29313,2021-02-20,2021-03-12,2877,778,91,3,273
2878,577,840,29313,2021-02-20,2021-03-12,2878,1249,112,2,224
2879,577,840,29313,2021-02-20,2021-03-12,2879,372,94,2,188
2880,577,840,29313,2021-02-20,2021-03-12,2880,1056,93,3,279
2881,577,840,29313,2021-02-20,2021-03-12,2881,1077,93,3,279
2882,577,840,29313,2021-02-20,2021-03-12,2882,203,98,3,294
2883,577,840,29313,2021-02-20,2021-03-12,2883,761,109,2,218
2884,578,926,44312,2021-05-09,2021-05-12,2884,478,118,2,236
2885,578,926,44312,2021-05-09,2021-05-12,2885,442,107,2,214
2886,578,926,44312,2021-05-09,2021-05-12,2886,987,106,1,106
2887,578,926,44312,2021-05-09,2021-05-12,2887,115,92,2,184
2888,578,926,44312,2021-05-09,2021-05-12,2888,904,94,1,94
2889,578,926,44312,2021-05-09,2021-05-12,2889,1072,93,2,186
2890,578,926,44312,2021-05-09,2021-05-12,2890,784,91,3,273
2891,578,926,44312,2021-05-09,2021-05-12,2891,797,91,1,91
2892,578,926,44312,2021-05-09,2021-05-12,2892,1127,102,1,102
2893,578,926,44312,2021-05-09,2021-05-12,2893,892,94,3,282
2894,579,501,15623,2021-03-28,2021-04-20,2894,222,106,2,212
2895,579,501,15623,2021-03-28,2021-04-20,2895,989,106,2,212
2896,579,501,15623,2021-03-28,2021-04-20,2896,477,118,1,118
2897,579,501,15623,2021-03-28,2021-04-20,2897,1064,93,1,93
2898,579,501,15623,2021-03-28,2021-04-20,2898,37,104,1,104
2899,579,501,15623,2021-03-28,2021-04-20,2899,434,107,1,107
2900,580,171,26947,2021-04-30,2021-05-09,2900,433,107,2,214
2901,580,171,26947,2021-04-30,2021-05-09,2901,37,104,2,208
2902,580,171,26947,2021-04-30,2021-05-09,2902,159,91,2,182
2903,580,171,26947,2021-04-30,2021-05-09,2903,657,93,1,93
2904,581,708,35176,2021-05-09,2021-05-29,2904,721,119,2,238
2905,581,708,35176,2021-05-09,2021-05-29,2905,134,92,1,92
2906,581,708,35176,2021-05-09,2021-05-29,2906,1063,93,2,186
2907,581,708,35176,2021-05-09,2021-05-29,2907,290,105,2,210
2908,582,783,31116,2021-09-03,2021-09-18,2908,216,106,3,318
2909,582,783,31116,2021-09-03,2021-09-18,2909,21,96,2,192
2910,582,783,31116,2021-09-03,2021-09-18,2910,321,109,2,218
2911,582,783,31116,2021-09-03,2021-09-18,2911,322,109,1,109
2912,582,783,31116,2021-09-03,2021-09-18,2912,618,112,1,112
2913,582,783,31116,2021-09-03,2021-09-18,2913,687,113,2,226
2914,583,290,54787,2021-04-07,2021-04-10,2914,801,91,3,273
2915,583,290,54787,2021-04-07,2021-04-10,2915,124,92,2,184
2916,583,290,54787,2021-04-07,2021-04-10,2916,327,109,2,218
2917,583,290,54787,2021-04-07,2021-04-10,2917,224,106,3,318
2918,583,290,54787,2021-04-07,2021-04-10,2918,314,105,2,210
2919,583,290,54787,2021-04-07,2021-04-10,2919,1047,90,1,90
2920,583,290,54787,2021-04-07,2021-04-10,2920,1010,106,2,212
2921,583,290,54787,2021-04-07,2021-04-10,2921,1131,102,1,102
2922,583,290,54787,2021-04-07,2021-04-10,2922,784,91,1,91
2923,583,290,54787,2021-04-07,2021-04-10,2923,766,109,3,327
2924,583,290,54787,2021-04-07,2021-04-10,2924,716,119,1,119
2925,584,142,37030,2021-06-29,2021-07-01,2925,357,94,1,94
2926,584,142,37030,2021-06-29,2021-07-01,2926,832,117,2,234
2927,584,142,37030,2021-06-29,2021-07-01,2927,660,93,2,186
2928,584,142,37030,2021-06-29,2021-07-01,2928,588,100,2,200
2929,585,844,19207,2021-03-20,2021-03-23,2929,447,107,2,214
2930,585,844,19207,2021-03-20,2021-03-23,2930,886,94,2,188
2931,585,844,19207,2021-03-20,2021-03-23,2931,456,118,3,354
2932,585,844,19207,2021-03-20,2021-03-23,2932,401,119,2,238
2933,585,844,19207,2021-03-20,2021-03-23,2933,328,109,1,109
2934,586,998,15870,2021-02-27,2021-03-22,2934,57,104,3,312
2935,586,998,15870,2021-02-27,2021-03-22,2935,411,119,2,238
2936,586,998,15870,2021-02-27,2021-03-22,2936,815,117,2,234
2937,586,998,15870,2021-02-27,2021-03-22,2937,523,102,3,306
2938,586,998,15870,2021-02-27,2021-03-22,2938,918,96,2,192
2939,586,998,15870,2021-02-27,2021-03-22,2939,1195,105,2,210
2940,586,998,15870,2021-02-27,2021-03-22,2940,594,100,1,100
2941,586,998,15870,2021-02-27,2021-03-22,2941,1101,115,2,230
2942,587,402,44323,2021-09-08,2021-09-11,2942,502,102,2,204
2943,587,402,44323,2021-09-08,2021-09-11,2943,272,95,1,95
2944,587,402,44323,2021-09-08,2021-09-11,2944,1029,90,2,180
2945,587,402,44323,2021-09-08,2021-09-11,2945,351,94,3,282
2946,587,402,44323,2021-09-08,2021-09-11,2946,1233,112,3,336
2947,587,402,44323,2021-09-08,2021-09-11,2947,450,107,1,107
2948,588,612,13740,2021-05-26,2021-06-20,2948,334,109,1,109
2949,588,612,13740,2021-05-26,2021-06-20,2949,806,117,2,234
2950,588,612,13740,2021-05-26,2021-06-20,2950,281,105,1,105
2951,588,612,13740,2021-05-26,2021-06-20,2951,9,96,2,192
2952,588,612,13740,2021-05-26,2021-06-20,2952,1031,90,2,180
2953,589,692,11378,2021-06-25,2021-07-20,2953,754,109,2,218
2954,589,692,11378,2021-06-25,2021-07-20,2954,566,100,1,100
2955,589,692,11378,2021-06-25,2021-07-20,2955,1009,106,1,106
2956,589,692,11378,2021-06-25,2021-07-20,2956,955,97,2,194
2957,589,692,11378,2021-06-25,2021-07-20,2957,283,105,2,210
2958,589,692,11378,2021-06-25,2021-07-20,2958,133,92,1,92
2959,589,692,11378,2021-06-25,2021-07-20,2959,1224,105,2,210
2960,589,692,11378,2021-06-25,2021-07-20,2960,265,95,3,285
2961,589,692,11378,2021-06-25,2021-07-20,2961,404,119,1,119
2962,589,692,11378,2021-06-25,2021-07-20,2962,488,118,3,354
2963,590,898,27817,2021-07-06,2021-07-15,2963,1056,93,2,186
2964,590,898,27817,2021-07-06,2021-07-15,2964,379,94,2,188
2965,590,898,27817,2021-07-06,2021-07-15,2965,944,96,2,192
2966,590,898,27817,2021-07-06,2021-07-15,2966,388,119,1,119
2967,591,588,39095,2021-06-18,2021-07-06,2967,1234,112,3,336
2968,592,973,15464,2021-06-29,2021-07-07,2968,417,119,1,119
2969,592,973,15464,2021-06-29,2021-07-07,2969,696,113,1,113
2970,592,973,15464,2021-06-29,2021-07-07,2970,1139,102,3,306
2971,592,973,15464,2021-06-29,2021-07-07,2971,511,102,2,204
2972,592,973,15464,2021-06-29,2021-07-07,2972,309,105,1,105
2973,592,973,15464,2021-06-29,2021-07-07,2973,960,97,2,194
2974,592,973,15464,2021-06-29,2021-07-07,2974,513,102,3,306
2975,592,973,15464,2021-06-29,2021-07-07,2975,1094,115,2,230
2976,592,973,15464,2021-06-29,2021-07-07,2976,579,100,2,200
2977,592,973,15464,2021-06-29,2021-07-07,2977,870,113,3,339
2978,593,515,30838,2021-02-21,2021-03-11,2978,955,97,1,97
2979,593,515,30838,2021-02-21,2021-03-11,2979,996,106,1,106
2980,593,515,30838,2021-02-21,2021-03-11,2980,380,94,1,94
2981,593,515,30838,2021-02-21,2021-03-11,2981,665,113,1,113
2982,593,515,30838,2021-02-21,2021-03-11,2982,1120,102,1,102
2983,593,515,30838,2021-02-21,2021-03-11,2983,911,96,3,288
2984,593,515,30838,2021-02-21,2021-03-11,2984,467,118,3,354
2985,594,711,22390,2021-06-14,2021-06-23,2985,561,100,1,100
2986,594,711,22390,2021-06-14,2021-06-23,2986,597,112,1,112
2987,594,711,22390,2021-06-14,2021-06-23,2987,487,118,2,236
2988,594,711,22390,2021-06-14,2021-06-23,2988,89,118,2,236
2989,594,711,22390,2021-06-14,2021-06-23,2989,1166,99,3,297
2990,595,10,45626,2021-03-09,2021-03-29,2990,1023,90,3,270
2991,596,693,51828,2021-06-13,2021-06-27,2991,544,98,2,196
2992,596,693,51828,2021-06-13,2021-06-27,2992,294,105,1,105
2993,597,107,22758,2021-08-04,2021-08-16,2993,1038,90,2,180
2994,599,308,47972,2021-09-23,2021-10-17,2994,630,93,2,186
2995,599,308,47972,2021-09-23,2021-10-17,2995,28,96,3,288
2996,599,308,47972,2021-09-23,2021-10-17,2996,1038,90,3,270
2997,599,308,47972,2021-09-23,2021-10-17,2997,1106,115,1,115
2998,599,308,47972,2021-09-23,2021-10-17,2998,986,106,1,106
2999,600,921,19484,2021-09-15,2021-09-16,2999,1093,115,1,115
3000,600,921,19484,2021-09-15,2021-09-16,3000,151,91,2,182
3001,600,921,19484,2021-09-15,2021-09-16,3001,749,109,3,327
3002,601,916,24064,2021-06-13,2021-06-28,3002,971,97,2,194
3003,601,916,24064,2021-06-13,2021-06-28,3003,278,95,1,95
3004,601,916,24064,2021-06-13,2021-06-28,3004,681,113,3,339
3005,601,916,24064,2021-06-13,2021-06-28,3005,347,109,2,218
3006,601,916,24064,2021-06-13,2021-06-28,3006,518,102,3,306
3007,602,987,41932,2021-02-14,2021-03-07,3007,1161,99,3,297
3008,602,987,41932,2021-02-14,2021-03-07,3008,86,118,1,118
3009,603,549,42922,2021-08-30,2021-09-04,3009,1170,99,2,198
3010,604,492,21635,2021-07-20,2021-08-13,3010,904,94,3,282
3011,604,492,21635,2021-07-20,2021-08-13,3011,169,91,1,91
3012,604,492,21635,2021-07-20,2021-08-13,3012,163,91,2,182
3013,604,492,21635,2021-07-20,2021-08-13,3013,955,97,1,97
3014,604,492,21635,2021-07-20,2021-08-13,3014,127,92,2,184
3015,604,492,21635,2021-07-20,2021-08-13,3015,195,98,2,196
3016,605,402,48620,2021-08-20,2021-09-06,3016,574,100,3,300
3017,605,402,48620,2021-08-20,2021-09-06,3017,222,106,3,318
3018,605,402,48620,2021-08-20,2021-09-06,3018,156,91,2,182
3019,606,692,54506,2021-01-31,2021-02-08,3019,251,95,1,95
3020,606,692,54506,2021-01-31,2021-02-08,3020,372,94,3,282
3021,606,692,54506,2021-01-31,2021-02-08,3021,163,91,1,91
3022,606,692,54506,2021-01-31,2021-02-08,3022,486,118,2,236
3023,606,692,54506,2021-01-31,2021-02-08,3023,472,118,3,354
3024,606,692,54506,2021-01-31,2021-02-08,3024,782,91,1,91
3025,607,648,36692,2021-10-19,2021-11-12,3025,1053,93,3,279
3026,607,648,36692,2021-10-19,2021-11-12,3026,473,118,2,236
3027,607,648,36692,2021-10-19,2021-11-12,3027,1155,99,3,297
3028,607,648,36692,2021-10-19,2021-11-12,3028,886,94,2,188
3029,607,648,36692,2021-10-19,2021-11-12,3029,994,106,1,106
3030,608,530,31878,2021-08-13,2021-08-15,3030,572,100,3,300
3031,608,530,31878,2021-08-13,2021-08-15,3031,265,95,3,285
3032,609,25,21514,2021-04-22,2021-05-08,3032,536,98,2,196
3033,609,25,21514,2021-04-22,2021-05-08,3033,196,98,3,294
3034,609,25,21514,2021-04-22,2021-05-08,3034,900,94,3,282
3035,609,25,21514,2021-04-22,2021-05-08,3035,177,98,1,98
3036,609,25,21514,2021-04-22,2021-05-08,3036,1033,90,3,270
3037,609,25,21514,2021-04-22,2021-05-08,3037,872,113,1,113
3038,610,735,27821,2021-08-04,2021-08-31,3038,497,102,1,102
3039,610,735,27821,2021-08-04,2021-08-31,3039,410,119,3,357
3040,610,735,27821,2021-08-04,2021-08-31,3040,919,96,2,192
3041,610,735,27821,2021-08-04,2021-08-31,3041,571,100,2,200
3042,611,155,56937,2021-05-01,2021-05-25,3042,580,100,2,200
3043,611,155,56937,2021-05-01,2021-05-25,3043,133,92,2,184
3044,611,155,56937,2021-05-01,2021-05-25,3044,891,94,3,282
3045,611,155,56937,2021-05-01,2021-05-25,3045,146,91,3,273
3046,612,486,31877,2021-05-10,2021-05-12,3046,895,94,1,94
3047,612,486,31877,2021-05-10,2021-05-12,3047,833,117,3,351
3048,612,486,31877,2021-05-10,2021-05-12,3048,660,93,3,279
3049,613,682,10501,2021-05-23,2021-06-07,3049,405,119,1,119
3050,613,682,10501,2021-05-23,2021-06-07,3050,777,91,1,91
3051,613,682,10501,2021-05-23,2021-06-07,3051,624,112,1,112
3052,613,682,10501,2021-05-23,2021-06-07,3052,405,119,2,238
3053,613,682,10501,2021-05-23,2021-06-07,3053,1106,115,3,345
3054,613,682,10501,2021-05-23,2021-06-07,3054,448,107,3,321
3055,614,732,35663,2021-04-18,2021-05-03,3055,10,96,2,192
3056,614,732,35663,2021-04-18,2021-05-03,3056,615,112,3,336
3057,614,732,35663,2021-04-18,2021-05-03,3057,28,96,3,288
3058,614,732,35663,2021-04-18,2021-05-03,3058,457,118,1,118
3059,614,732,35663,2021-04-18,2021-05-03,3059,744,109,2,218
3060,615,690,28680,2021-01-31,2021-02-10,3060,948,97,3,291
3061,615,690,28680,2021-01-31,2021-02-10,3061,491,102,3,306
3062,615,690,28680,2021-01-31,2021-02-10,3062,1213,105,3,315
3063,615,690,28680,2021-01-31,2021-02-10,3063,385,119,1,119
3064,615,690,28680,2021-01-31,2021-02-10,3064,782,91,2,182
3065,616,21,28727,2021-05-13,2021-05-14,3065,615,112,2,224
3066,616,21,28727,2021-05-13,2021-05-14,3066,215,106,2,212
3067,616,21,28727,2021-05-13,2021-05-14,3067,1252,112,1,112
3068,616,21,28727,2021-05-13,2021-05-14,3068,422,107,3,321
3069,617,371,30281,2021-08-30,2021-09-07,3069,970,97,2,194
3070,617,371,30281,2021-08-30,2021-09-07,3070,676,113,1,113
3071,617,371,30281,2021-08-30,2021-09-07,3071,876,94,1,94
3072,617,371,30281,2021-08-30,2021-09-07,3072,732,119,3,357
3073,617,371,30281,2021-08-30,2021-09-07,3073,30,96,2,192
3074,617,371,30281,2021-08-30,2021-09-07,3074,847,113,1,113
3075,619,225,58688,2021-02-25,2021-03-04,3075,130,92,1,92
3076,619,225,58688,2021-02-25,2021-03-04,3076,251,95,3,285
3077,619,225,58688,2021-02-25,2021-03-04,3077,922,96,1,96
3078,620,614,41599,2021-07-19,2021-08-01,3078,413,119,3,357
3079,620,614,41599,2021-07-19,2021-08-01,3079,372,94,1,94
3080,620,614,41599,2021-07-19,2021-08-01,3080,343,109,2,218
3081,620,614,41599,2021-07-19,2021-08-01,3081,647,93,3,279
3082,620,614,41599,2021-07-19,2021-08-01,3082,616,112,1,112
3083,621,102,41563,2021-07-16,2021-08-07,3083,416,119,1,119
3084,621,102,41563,2021-07-16,2021-08-07,3084,486,118,1,118
3085,621,102,41563,2021-07-16,2021-08-07,3085,270,95,3,285
3086,621,102,41563,2021-07-16,2021-08-07,3086,472,118,1,118
3087,622,587,45682,2021-05-16,2021-06-07,3087,709,119,1,119
3088,622,587,45682,2021-05-16,2021-06-07,3088,236,106,3,318
3089,622,587,45682,2021-05-16,2021-06-07,3089,677,113,3,339
3090,622,587,45682,2021-05-16,2021-06-07,3090,498,102,2,204
3091,623,808,36530,2021-10-20,2021-10-30,3091,913,96,1,96
3092,623,808,36530,2021-10-20,2021-10-30,3092,997,106,1,106
3093,623,808,36530,2021-10-20,2021-10-30,3093,353,94,2,188
3094,624,398,20149,2021-03-19,2021-04-08,3094,316,109,1,109
3095,624,398,20149,2021-03-19,2021-04-08,3095,240,106,3,318
3096,624,398,20149,2021-03-19,2021-04-08,3096,672,113,3,339
3097,624,398,20149,2021-03-19,2021-04-08,3097,361,94,3,282
3098,624,398,20149,2021-03-19,2021-04-08,3098,1228,112,3,336
3099,624,398,20149,2021-03-19,2021-04-08,3099,1030,90,2,180
3100,624,398,20149,2021-03-19,2021-04-08,3100,590,100,2,200
3101,625,233,54080,2021-07-17,2021-07-28,3101,415,119,2,238
3102,625,233,54080,2021-07-17,2021-07-28,3102,138,92,2,184
3103,625,233,54080,2021-07-17,2021-07-28,3103,311,105,2,210
3104,626,348,10193,2021-09-30,2021-10-17,3104,493,102,3,306
3105,626,348,10193,2021-09-30,2021-10-17,3105,934,96,3,288
3106,626,348,10193,2021-09-30,2021-10-17,3106,1040,90,1,90
3107,627,680,19664,2021-04-03,2021-04-08,3107,94,118,1,118
3108,627,680,19664,2021-04-03,2021-04-08,3108,1074,93,2,186
3109,628,534,20973,2021-09-08,2021-09-28,3109,311,105,2,210
3110,628,534,20973,2021-09-08,2021-09-28,3110,579,100,3,300
3111,628,534,20973,2021-09-08,2021-09-28,3111,494,102,2,204
3112,628,534,20973,2021-09-08,2021-09-28,3112,675,113,1,113
3113,628,534,20973,2021-09-08,2021-09-28,3113,626,112,1,112
3114,628,534,20973,2021-09-08,2021-09-28,3114,79,118,3,354
3115,628,534,20973,2021-09-08,2021-09-28,3115,1209,105,1,105
3116,628,534,20973,2021-09-08,2021-09-28,3116,384,94,3,282
3117,629,904,36276,2021-08-07,2021-08-20,3117,710,119,1,119
3118,629,904,36276,2021-08-07,2021-08-20,3118,819,117,3,351
3119,629,904,36276,2021-08-07,2021-08-20,3119,250,95,2,190
3120,629,904,36276,2021-08-07,2021-08-20,3120,484,118,3,354
3121,630,644,39447,2021-01-12,2021-01-31,3121,325,109,3,327
3122,630,644,39447,2021-01-12,2021-01-31,3122,943,96,2,192
3123,630,644,39447,2021-01-12,2021-01-31,3123,1062,93,2,186
3124,630,644,39447,2021-01-12,2021-01-31,3124,1084,93,3,279
3125,630,644,39447,2021-01-12,2021-01-31,3125,882,94,3,282
3126,631,460,30101,2021-04-14,2021-05-08,3126,874,113,1,113
3127,631,460,30101,2021-04-14,2021-05-08,3127,788,91,3,273
3128,631,460,30101,2021-04-14,2021-05-08,3128,1131,102,3,306
3129,631,460,30101,2021-04-14,2021-05-08,3129,1221,105,1,105
3130,632,952,44405,2021-04-11,2021-04-17,3130,1041,90,2,180
3131,632,952,44405,2021-04-11,2021-04-17,3131,191,98,3,294
3132,632,952,44405,2021-04-11,2021-04-17,3132,413,119,2,238
3133,632,952,44405,2021-04-11,2021-04-17,3133,1133,102,3,306
3134,633,183,30197,2021-07-02,2021-07-13,3134,993,106,1,106
3135,633,183,30197,2021-07-02,2021-07-13,3135,988,106,1,106
3136,633,183,30197,2021-07-02,2021-07-13,3136,383,94,3,282
3137,633,183,30197,2021-07-02,2021-07-13,3137,720,119,2,238
3138,633,183,30197,2021-07-02,2021-07-13,3138,267,95,2,190
3139,633,183,30197,2021-07-02,2021-07-13,3139,1179,99,3,297
3140,633,183,30197,2021-07-02,2021-07-13,3140,215,106,2,212
3141,634,327,35370,2021-10-13,2021-10-23,3141,1159,99,3,297
3142,634,327,35370,2021-10-13,2021-10-23,3142,760,109,3,327
3143,634,327,35370,2021-10-13,2021-10-23,3143,1123,102,1,102
3144,634,327,35370,2021-10-13,2021-10-23,3144,1066,93,3,279
3145,634,327,35370,2021-10-13,2021-10-23,3145,847,113,1,113
3146,634,327,35370,2021-10-13,2021-10-23,3146,846,113,1,113
3147,634,327,35370,2021-10-13,2021-10-23,3147,402,119,2,238
3148,634,327,35370,2021-10-13,2021-10-23,3148,1149,102,2,204
3149,634,327,35370,2021-10-13,2021-10-23,3149,231,106,3,318
3150,634,327,35370,2021-10-13,2021-10-23,3150,968,97,1,97
3151,635,50,51943,2021-07-15,2021-08-05,3151,183,98,1,98
3152,635,50,51943,2021-07-15,2021-08-05,3152,843,113,2,226
3153,635,50,51943,2021-07-15,2021-08-05,3153,455,118,1,118
3154,635,50,51943,2021-07-15,2021-08-05,3154,429,107,2,214
3155,635,50,51943,2021-07-15,2021-08-05,3155,615,112,1,112
3156,635,50,51943,2021-07-15,2021-08-05,3156,453,107,3,321
3157,636,793,23528,2021-04-02,2021-04-07,3157,99,118,1,118
3158,636,793,23528,2021-04-02,2021-04-07,3158,105,92,2,184
3159,636,793,23528,2021-04-02,2021-04-07,3159,796,91,2,182
3160,636,793,23528,2021-04-02,2021-04-07,3160,107,92,2,184
3161,637,886,14294,2021-08-06,2021-08-18,3161,1158,99,1,99
3162,637,886,14294,2021-08-06,2021-08-18,3162,1175,99,2,198
3163,637,886,14294,2021-08-06,2021-08-18,3163,157,91,2,182
3164,637,886,14294,2021-08-06,2021-08-18,3164,765,109,3,327
3165,638,548,12781,2021-10-03,2021-10-17,3165,460,118,1,118
3166,638,548,12781,2021-10-03,2021-10-17,3166,847,113,3,339
3167,638,548,12781,2021-10-03,2021-10-17,3167,924,96,3,288
3168,638,548,12781,2021-10-03,2021-10-17,3168,458,118,3,354
3169,638,548,12781,2021-10-03,2021-10-17,3169,175,98,3,294
3170,638,548,12781,2021-10-03,2021-10-17,3170,1005,106,2,212
3171,639,906,51950,2021-03-30,2021-04-22,3171,666,113,1,113
