order_id,customer_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,quantity,total_price
526,55,10434,5/16/2021,5/22/2021,2625,251,95,3,285
526,55,10434,5/16/2021,5/22/2021,2626,1122,102,3,306
526,55,10434,5/16/2021,5/22/2021,2627,343,109,2,218
526,55,10434,5/16/2021,5/22/2021,2628,1030,90,3,270
527,79,16864,9/13/2021,10/9/2021,2629,350,94,3,282
527,79,16864,9/13/2021,10/9/2021,2630,594,100,1,100
527,79,16864,9/13/2021,10/9/2021,2631,415,119,2,238
527,79,16864,9/13/2021,10/9/2021,2632,114,92,1,92
527,79,16864,9/13/2021,10/9/2021,2633,519,102,2,204
527,79,16864,9/13/2021,10/9/2021,2634,440,107,3,321
527,79,16864,9/13/2021,10/9/2021,2635,788,91,1,91
527,79,16864,9/13/2021,10/9/2021,2636,156,91,1,91
528,343,56020,9/16/2021,10/7/2021,2637,297,105,2,210
528,343,56020,9/16/2021,10/7/2021,2638,366,94,2,188
528,343,56020,9/16/2021,10/7/2021,2639,895,94,1,94
528,343,56020,9/16/2021,10/7/2021,2640,472,118,3,354
528,343,56020,9/16/2021,10/7/2021,2641,1089,115,1,115
528,343,56020,9/16/2021,10/7/2021,2642,1168,99,2,198
529,767,31199,1/10/2021,1/19/2021,2643,291,105,2,210
529,767,31199,1/10/2021,1/19/2021,2644,937,96,3,288
529,767,31199,1/10/2021,1/19/2021,2645,1194,105,2,210
530,467,20275,1/7/2021,1/23/2021,2646,1073,93,3,279
530,467,20275,1/7/2021,1/23/2021,2647,274,95,2,190
530,467,20275,1/7/2021,1/23/2021,2648,757,109,3,327
530,467,20275,1/7/2021,1/23/2021,2649,277,95,2,190
530,467,20275,1/7/2021,1/23/2021,2650,718,119,1,119
530,467,20275,1/7/2021,1/23/2021,2651,1124,102,3,306
530,467,20275,1/7/2021,1/23/2021,2652,657,93,1,93
530,467,20275,1/7/2021,1/23/2021,2653,703,119,2,238
530,467,20275,1/7/2021,1/23/2021,2654,458,118,2,236
530,467,20275,1/7/2021,1/23/2021,2655,719,119,3,357
530,467,20275,1/7/2021,1/23/2021,2656,1097,115,1,115
531,742,26445,1/14/2021,2/8/2021,2657,611,112,2,224
531,742,26445,1/14/2021,2/8/2021,2658,829,117,2,234
531,742,26445,1/14/2021,2/8/2021,2659,466,118,2,236
531,742,26445,1/14/2021,2/8/2021,2660,1155,99,3,297
532,523,11590,9/8/2021,9/20/2021,2661,343,109,1,109
532,523,11590,9/8/2021,9/20/2021,2662,980,106,2,212
532,523,11590,9/8/2021,9/20/2021,2663,1255,112,1,112
532,523,11590,9/8/2021,9/20/2021,2664,60,104,2,208
533,558,28560,6/4/2021,6/9/2021,2665,1199,105,2,210
533,558,28560,6/4/2021,6/9/2021,2666,344,109,3,327
533,558,28560,6/4/2021,6/9/2021,2667,618,112,1,112
534,49,31586,9/23/2021,9/26/2021,2668,276,95,3,285
535,585,23905,1/25/2021,2/7/2021,2669,928,96,3,288
535,585,23905,1/25/2021,2/7/2021,2670,707,119,3,357
535,585,23905,1/25/2021,2/7/2021,2671,58,104,1,104
535,585,23905,1/25/2021,2/7/2021,2672,946,97,2,194
535,585,23905,1/25/2021,2/7/2021,2673,1224,105,2,210
535,585,23905,1/25/2021,2/7/2021,2674,164,91,1,91
537,203,10838,2/14/2021,3/13/2021,2675,1022,90,3,270
537,203,10838,2/14/2021,3/13/2021,2676,1248,112,3,336
537,203,10838,2/14/2021,3/13/2021,2677,1232,112,3,336
538,754,11543,1/4/2021,1/26/2021,2678,279,95,1,95
538,754,11543,1/4/2021,1/26/2021,2679,494,102,1,102
538,754,11543,1/4/2021,1/26/2021,2680,351,94,3,282
538,754,11543,1/4/2021,1/26/2021,2681,74,118,2,236
538,754,11543,1/4/2021,1/26/2021,2682,33,96,1,96
538,754,11543,1/4/2021,1/26/2021,2683,1023,90,1,90
538,754,11543,1/4/2021,1/26/2021,2684,213,106,1,106
538,754,11543,1/4/2021,1/26/2021,2685,810,117,2,234
539,609,55906,1/3/2021,1/25/2021,2686,1229,112,2,224
539,609,55906,1/3/2021,1/25/2021,2687,437,107,1,107
539,609,55906,1/3/2021,1/25/2021,2688,613,112,3,336
539,609,55906,1/3/2021,1/25/2021,2689,524,102,3,306
539,609,55906,1/3/2021,1/25/2021,2690,1098,115,3,345
540,772,37955,3/21/2021,3/30/2021,2691,81,118,2,236
540,772,37955,3/21/2021,3/30/2021,2692,406,119,2,238
540,772,37955,3/21/2021,3/30/2021,2693,751,109,2,218
540,772,37955,3/21/2021,3/30/2021,2694,554,98,1,98
540,772,37955,3/21/2021,3/30/2021,2695,786,91,2,182
540,772,37955,3/21/2021,3/30/2021,2696,631,93,3,279
541,490,29630,8/20/2021,8/22/2021,2697,487,118,3,354
541,490,29630,8/20/2021,8/22/2021,2698,385,119,1,119
541,490,29630,8/20/2021,8/22/2021,2699,1126,102,2,204
541,490,29630,8/20/2021,8/22/2021,2700,857,113,1,113
542,282,38737,2/10/2021,2/14/2021,2701,507,102,3,306
542,282,38737,2/10/2021,2/14/2021,2702,969,97,1,97
542,282,38737,2/10/2021,2/14/2021,2703,1045,90,3,270
542,282,38737,2/10/2021,2/14/2021,2704,1127,102,2,204
542,282,38737,2/10/2021,2/14/2021,2705,931,96,2,192
542,282,38737,2/10/2021,2/14/2021,2706,821,117,3,351
543,769,12692,7/28/2021,8/9/2021,2707,17,96,1,96
543,769,12692,7/28/2021,8/9/2021,2708,1092,115,1,115
543,769,12692,7/28/2021,8/9/2021,2709,1106,115,2,230
543,769,12692,7/28/2021,8/9/2021,2710,1046,90,2,180
543,769,12692,7/28/2021,8/9/2021,2711,1205,105,1,105
543,769,12692,7/28/2021,8/9/2021,2712,1204,105,2,210
543,769,12692,7/28/2021,8/9/2021,2713,1108,115,2,230
544,347,14706,3/5/2021,3/14/2021,2714,337,109,1,109
544,347,14706,3/5/2021,3/14/2021,2715,580,100,1,100
544,347,14706,3/5/2021,3/14/2021,2716,616,112,3,336
544,347,14706,3/5/2021,3/14/2021,2717,1080,93,3,279
544,347,14706,3/5/2021,3/14/2021,2718,75,118,2,236
544,347,14706,3/5/2021,3/14/2021,2719,631,93,3,279
544,347,14706,3/5/2021,3/14/2021,2720,350,94,2,188
545,439,53117,6/21/2021,7/2/2021,2721,422,107,3,321
545,439,53117,6/21/2021,7/2/2021,2722,921,96,2,192
545,439,53117,6/21/2021,7/2/2021,2723,419,119,1,119
545,439,53117,6/21/2021,7/2/2021,2724,1242,112,3,336
545,439,53117,6/21/2021,7/2/2021,2725,823,117,3,351
545,439,53117,6/21/2021,7/2/2021,2726,600,112,1,112
545,439,53117,6/21/2021,7/2/2021,2727,355,94,1,94
545,439,53117,6/21/2021,7/2/2021,2728,586,100,1,100
545,439,53117,6/21/2021,7/2/2021,2729,1172,99,2,198
545,439,53117,6/21/2021,7/2/2021,2730,646,93,2,186
545,439,53117,6/21/2021,7/2/2021,2731,977,97,3,291
546,664,42478,4/29/2021,5/19/2021,2732,153,91,2,182
546,664,42478,4/29/2021,5/19/2021,2733,352,94,3,282
546,664,42478,4/29/2021,5/19/2021,2734,79,118,1,118
546,664,42478,4/29/2021,5/19/2021,2735,961,97,2,194
546,664,42478,4/29/2021,5/19/2021,2736,344,109,1,109
547,163,13784,10/19/2021,10/30/2021,2737,498,102,3,306
547,163,13784,10/19/2021,10/30/2021,2738,1162,99,3,297
547,163,13784,10/19/2021,10/30/2021,2739,1168,99,3,297
547,163,13784,10/19/2021,10/30/2021,2740,941,96,3,288
547,163,13784,10/19/2021,10/30/2021,2741,384,94,1,94
547,163,13784,10/19/2021,10/30/2021,2742,1245,112,3,336
547,163,13784,10/19/2021,10/30/2021,2743,479,118,2,236
547,163,13784,10/19/2021,10/30/2021,2744,1162,99,1,99
547,163,13784,10/19/2021,10/30/2021,2745,48,104,2,208
548,135,19053,7/17/2021,7/26/2021,2746,141,91,3,273
548,135,19053,7/17/2021,7/26/2021,2747,831,117,2,234
549,401,39916,6/2/2021,6/9/2021,2748,286,105,3,315
550,26,52719,8/4/2021,8/9/2021,2749,63,104,3,312
550,26,52719,8/4/2021,8/9/2021,2750,707,119,2,238
550,26,52719,8/4/2021,8/9/2021,2751,399,119,1,119
550,26,52719,8/4/2021,8/9/2021,2752,623,112,2,224
550,26,52719,8/4/2021,8/9/2021,2753,1233,112,3,336
550,26,52719,8/4/2021,8/9/2021,2754,97,118,1,118
551,330,51823,9/16/2021,9/18/2021,2755,1091,115,3,345
552,264,14653,1/10/2021,1/17/2021,2756,610,112,2,224
552,264,14653,1/10/2021,1/17/2021,2757,857,113,3,339
552,264,14653,1/10/2021,1/17/2021,2758,898,94,2,188
552,264,14653,1/10/2021,1/17/2021,2759,1138,102,2,204
552,264,14653,1/10/2021,1/17/2021,2760,1114,115,3,345
552,264,14653,1/10/2021,1/17/2021,2761,84,118,3,354
553,49,16753,3/6/2021,3/14/2021,2762,946,97,3,291
553,49,16753,3/6/2021,3/14/2021,2763,658,93,1,93
553,49,16753,3/6/2021,3/14/2021,2764,1118,115,2,230
553,49,16753,3/6/2021,3/14/2021,2765,973,97,1,97
553,49,16753,3/6/2021,3/14/2021,2766,303,105,1,105
554,842,28264,5/7/2021,5/26/2021,2767,1127,102,3,306
554,842,28264,5/7/2021,5/26/2021,2768,870,113,2,226
555,922,42350,9/3/2021,9/9/2021,2769,282,105,2,210
555,922,42350,9/3/2021,9/9/2021,2770,358,94,2,188
555,922,42350,9/3/2021,9/9/2021,2771,575,100,1,100
555,922,42350,9/3/2021,9/9/2021,2772,526,98,3,294
555,922,42350,9/3/2021,9/9/2021,2773,3,96,1,96
555,922,42350,9/3/2021,9/9/2021,2774,928,96,1,96
556,566,40530,7/30/2021,8/1/2021,2775,202,98,2,196
556,566,40530,7/30/2021,8/1/2021,2776,459,118,2,236
556,566,40530,7/30/2021,8/1/2021,2777,595,112,2,224
556,566,40530,7/30/2021,8/1/2021,2778,530,98,2,196
556,566,40530,7/30/2021,8/1/2021,2779,968,97,3,291
556,566,40530,7/30/2021,8/1/2021,2780,238,106,2,212
557,504,12905,4/19/2021,4/24/2021,2781,850,113,3,339
557,504,12905,4/19/2021,4/24/2021,2782,1003,106,3,318
557,504,12905,4/19/2021,4/24/2021,2783,1070,93,1,93
557,504,12905,4/19/2021,4/24/2021,2784,350,94,3,282
557,504,12905,4/19/2021,4/24/2021,2785,66,104,3,312
557,504,12905,4/19/2021,4/24/2021,2786,1211,105,2,210
558,729,45726,3/2/2021,3/18/2021,2787,5,96,1,96
558,729,45726,3/2/2021,3/18/2021,2788,1115,115,2,230
558,729,45726,3/2/2021,3/18/2021,2789,398,119,1,119
558,729,45726,3/2/2021,3/18/2021,2790,513,102,2,204
558,729,45726,3/2/2021,3/18/2021,2791,233,106,3,318
558,729,45726,3/2/2021,3/18/2021,2792,222,106,2,212
559,611,22094,3/3/2021,3/15/2021,2793,305,105,2,210
559,611,22094,3/3/2021,3/15/2021,2794,185,98,3,294
559,611,22094,3/3/2021,3/15/2021,2795,532,98,2,196
559,611,22094,3/3/2021,3/15/2021,2796,568,100,1,100
559,611,22094,3/3/2021,3/15/2021,2797,550,98,2,196
559,611,22094,3/3/2021,3/15/2021,2798,729,119,3,357
559,611,22094,3/3/2021,3/15/2021,2799,968,97,2,194
560,11,41952,5/28/2021,6/5/2021,2800,144,91,2,182
560,11,41952,5/28/2021,6/5/2021,2801,590,100,2,200
561,764,42366,2/15/2021,3/13/2021,2802,1067,93,3,279
561,764,42366,2/15/2021,3/13/2021,2803,878,94,1,94
561,764,42366,2/15/2021,3/13/2021,2804,672,113,3,339
562,632,45999,9/19/2021,10/3/2021,2805,336,109,2,218
562,632,45999,9/19/2021,10/3/2021,2806,1216,105,2,210
562,632,45999,9/19/2021,10/3/2021,2807,375,94,3,282
562,632,45999,9/19/2021,10/3/2021,2808,628,112,3,336
562,632,45999,9/19/2021,10/3/2021,2809,210,106,3,318
563,611,56965,7/4/2021,7/16/2021,2810,798,91,1,91
563,611,56965,7/4/2021,7/16/2021,2811,1045,90,3,270
563,611,56965,7/4/2021,7/16/2021,2812,164,91,3,273
563,611,56965,7/4/2021,7/16/2021,2813,409,119,1,119
563,611,56965,7/4/2021,7/16/2021,2814,1005,106,2,212
563,611,56965,7/4/2021,7/16/2021,2815,930,96,1,96
563,611,56965,7/4/2021,7/16/2021,2816,522,102,2,204
564,583,16074,8/23/2021,9/19/2021,2817,991,106,1,106
564,583,16074,8/23/2021,9/19/2021,2818,838,117,3,351
564,583,16074,8/23/2021,9/19/2021,2819,908,94,2,188
565,442,34458,2/25/2021,3/15/2021,2820,1100,115,1,115
565,442,34458,2/25/2021,3/15/2021,2821,833,117,1,117
565,442,34458,2/25/2021,3/15/2021,2822,831,117,2,234
565,442,34458,2/25/2021,3/15/2021,2823,1244,112,1,112
565,442,34458,2/25/2021,3/15/2021,2824,610,112,1,112
566,614,21778,7/24/2021,8/10/2021,2825,44,104,1,104
566,614,21778,7/24/2021,8/10/2021,2826,160,91,2,182
566,614,21778,7/24/2021,8/10/2021,2827,4,96,3,288
566,614,21778,7/24/2021,8/10/2021,2828,754,109,2,218
567,104,25661,6/21/2021,6/23/2021,2829,1234,112,1,112
567,104,25661,6/21/2021,6/23/2021,2830,556,98,1,98
567,104,25661,6/21/2021,6/23/2021,2831,1236,112,1,112
567,104,25661,6/21/2021,6/23/2021,2832,827,117,1,117
567,104,25661,6/21/2021,6/23/2021,2833,3,96,2,192
567,104,25661,6/21/2021,6/23/2021,2834,778,91,1,91
567,104,25661,6/21/2021,6/23/2021,2835,953,97,1,97
568,783,49427,1/9/2021,1/22/2021,2836,824,117,2,234
568,783,49427,1/9/2021,1/22/2021,2837,989,106,2,212
568,783,49427,1/9/2021,1/22/2021,2838,366,94,1,94
568,783,49427,1/9/2021,1/22/2021,2839,596,112,3,336
569,757,16594,3/16/2021,4/6/2021,2840,194,98,3,294
569,757,16594,3/16/2021,4/6/2021,2841,688,113,3,339
569,757,16594,3/16/2021,4/6/2021,2842,548,98,1,98
569,757,16594,3/16/2021,4/6/2021,2843,1240,112,2,224
570,81,19171,3/9/2021,3/14/2021,2844,451,107,1,107
570,81,19171,3/9/2021,3/14/2021,2845,111,92,2,184
570,81,19171,3/9/2021,3/14/2021,2846,125,92,2,184
570,81,19171,3/9/2021,3/14/2021,2847,554,98,1,98
570,81,19171,3/9/2021,3/14/2021,2848,23,96,3,288
570,81,19171,3/9/2021,3/14/2021,2849,457,118,1,118
570,81,19171,3/9/2021,3/14/2021,2850,1236,112,3,336
570,81,19171,3/9/2021,3/14/2021,2851,797,91,3,273
571,472,23645,2/2/2021,2/10/2021,2852,509,102,3,306
571,472,23645,2/2/2021,2/10/2021,2853,1082,93,2,186
571,472,23645,2/2/2021,2/10/2021,2854,845,113,2,226
571,472,23645,2/2/2021,2/10/2021,2855,299,105,3,315
571,472,23645,2/2/2021,2/10/2021,2856,417,119,3,357
571,472,23645,2/2/2021,2/10/2021,2857,633,93,1,93
572,479,34112,1/1/2021,1/6/2021,2858,240,106,2,212
572,479,34112,1/1/2021,1/6/2021,2859,906,94,2,188
572,479,34112,1/1/2021,1/6/2021,2860,316,109,3,327
572,479,34112,1/1/2021,1/6/2021,2861,90,118,3,354
573,736,40227,1/2/2021,1/9/2021,2862,749,109,2,218
573,736,40227,1/2/2021,1/9/2021,2863,312,105,3,315
573,736,40227,1/2/2021,1/9/2021,2864,138,92,1,92
574,434,44975,6/21/2021,7/3/2021,2865,1095,115,3,345
574,434,44975,6/21/2021,7/3/2021,2866,1038,90,1,90
574,434,44975,6/21/2021,7/3/2021,2867,195,98,1,98
575,54,27420,8/14/2021,8/16/2021,2868,753,109,1,109
575,54,27420,8/14/2021,8/16/2021,2869,793,91,2,182
575,54,27420,8/14/2021,8/16/2021,2870,78,118,3,354
575,54,27420,8/14/2021,8/16/2021,2871,537,98,2,196
576,218,12261,4/26/2021,5/5/2021,2872,1073,93,1,93
576,218,12261,4/26/2021,5/5/2021,2873,605,112,3,336
576,218,12261,4/26/2021,5/5/2021,2874,968,97,2,194
576,218,12261,4/26/2021,5/5/2021,2875,748,109,3,327
576,218,12261,4/26/2021,5/5/2021,2876,395,119,1,119
577,840,29313,2/20/2021,3/12/2021,2877,778,91,3,273
577,840,29313,2/20/2021,3/12/2021,2878,1249,112,2,224
577,840,29313,2/20/2021,3/12/2021,2879,372,94,2,188
577,840,29313,2/20/2021,3/12/2021,2880,1056,93,3,279
577,840,29313,2/20/2021,3/12/2021,2881,1077,93,3,279
577,840,29313,2/20/2021,3/12/2021,2882,203,98,3,294
577,840,29313,2/20/2021,3/12/2021,2883,761,109,2,218
578,926,44312,5/9/2021,5/12/2021,2884,478,118,2,236
578,926,44312,5/9/2021,5/12/2021,2885,442,107,2,214
578,926,44312,5/9/2021,5/12/2021,2886,987,106,1,106
578,926,44312,5/9/2021,5/12/2021,2887,115,92,2,184
578,926,44312,5/9/2021,5/12/2021,2888,904,94,1,94
578,926,44312,5/9/2021,5/12/2021,2889,1072,93,2,186
578,926,44312,5/9/2021,5/12/2021,2890,784,91,3,273
578,926,44312,5/9/2021,5/12/2021,2891,797,91,1,91
578,926,44312,5/9/2021,5/12/2021,2892,1127,102,1,102
578,926,44312,5/9/2021,5/12/2021,2893,892,94,3,282
579,501,15623,3/28/2021,4/20/2021,2894,222,106,2,212
579,501,15623,3/28/2021,4/20/2021,2895,989,106,2,212
579,501,15623,3/28/2021,4/20/2021,2896,477,118,1,118
579,501,15623,3/28/2021,4/20/2021,2897,1064,93,1,93
579,501,15623,3/28/2021,4/20/2021,2898,37,104,1,104
579,501,15623,3/28/2021,4/20/2021,2899,434,107,1,107
580,171,26947,4/30/2021,5/9/2021,2900,433,107,2,214
580,171,26947,4/30/2021,5/9/2021,2901,37,104,2,208
580,171,26947,4/30/2021,5/9/2021,2902,159,91,2,182
580,171,26947,4/30/2021,5/9/2021,2903,657,93,1,93
581,708,35176,5/9/2021,5/29/2021,2904,721,119,2,238
581,708,35176,5/9/2021,5/29/2021,2905,134,92,1,92
581,708,35176,5/9/2021,5/29/2021,2906,1063,93,2,186
581,708,35176,5/9/2021,5/29/2021,2907,290,105,2,210
582,783,31116,9/3/2021,9/18/2021,2908,216,106,3,318
582,783,31116,9/3/2021,9/18/2021,2909,21,96,2,192
582,783,31116,9/3/2021,9/18/2021,2910,321,109,2,218
582,783,31116,9/3/2021,9/18/2021,2911,322,109,1,109
582,783,31116,9/3/2021,9/18/2021,2912,618,112,1,112
582,783,31116,9/3/2021,9/18/2021,2913,687,113,2,226
583,290,54787,4/7/2021,4/10/2021,2914,801,91,3,273
583,290,54787,4/7/2021,4/10/2021,2915,124,92,2,184
583,290,54787,4/7/2021,4/10/2021,2916,327,109,2,218
583,290,54787,4/7/2021,4/10/2021,2917,224,106,3,318
583,290,54787,4/7/2021,4/10/2021,2918,314,105,2,210
583,290,54787,4/7/2021,4/10/2021,2919,1047,90,1,90
583,290,54787,4/7/2021,4/10/2021,2920,1010,106,2,212
583,290,54787,4/7/2021,4/10/2021,2921,1131,102,1,102
583,290,54787,4/7/2021,4/10/2021,2922,784,91,1,91
583,290,54787,4/7/2021,4/10/2021,2923,766,109,3,327
583,290,54787,4/7/2021,4/10/2021,2924,716,119,1,119
584,142,37030,6/29/2021,7/1/2021,2925,357,94,1,94
584,142,37030,6/29/2021,7/1/2021,2926,832,117,2,234
584,142,37030,6/29/2021,7/1/2021,2927,660,93,2,186
584,142,37030,6/29/2021,7/1/2021,2928,588,100,2,200
585,844,19207,3/20/2021,3/23/2021,2929,447,107,2,214
585,844,19207,3/20/2021,3/23/2021,2930,886,94,2,188
585,844,19207,3/20/2021,3/23/2021,2931,456,118,3,354
585,844,19207,3/20/2021,3/23/2021,2932,401,119,2,238
585,844,19207,3/20/2021,3/23/2021,2933,328,109,1,109
586,998,15870,2/27/2021,3/22/2021,2934,57,104,3,312
586,998,15870,2/27/2021,3/22/2021,2935,411,119,2,238
586,998,15870,2/27/2021,3/22/2021,2936,815,117,2,234
586,998,15870,2/27/2021,3/22/2021,2937,523,102,3,306
586,998,15870,2/27/2021,3/22/2021,2938,918,96,2,192
586,998,15870,2/27/2021,3/22/2021,2939,1195,105,2,210
586,998,15870,2/27/2021,3/22/2021,2940,594,100,1,100
586,998,15870,2/27/2021,3/22/2021,2941,1101,115,2,230
587,402,44323,9/8/2021,9/11/2021,2942,502,102,2,204
587,402,44323,9/8/2021,9/11/2021,2943,272,95,1,95
587,402,44323,9/8/2021,9/11/2021,2944,1029,90,2,180
587,402,44323,9/8/2021,9/11/2021,2945,351,94,3,282
587,402,44323,9/8/2021,9/11/2021,2946,1233,112,3,336
587,402,44323,9/8/2021,9/11/2021,2947,450,107,1,107
588,612,13740,5/26/2021,6/20/2021,2948,334,109,1,109
588,612,13740,5/26/2021,6/20/2021,2949,806,117,2,234
588,612,13740,5/26/2021,6/20/2021,2950,281,105,1,105
588,612,13740,5/26/2021,6/20/2021,2951,9,96,2,192
588,612,13740,5/26/2021,6/20/2021,2952,1031,90,2,180
589,692,11378,6/25/2021,7/20/2021,2953,754,109,2,218
589,692,11378,6/25/2021,7/20/2021,2954,566,100,1,100
589,692,11378,6/25/2021,7/20/2021,2955,1009,106,1,106
589,692,11378,6/25/2021,7/20/2021,2956,955,97,2,194
589,692,11378,6/25/2021,7/20/2021,2957,283,105,2,210
589,692,11378,6/25/2021,7/20/2021,2958,133,92,1,92
589,692,11378,6/25/2021,7/20/2021,2959,1224,105,2,210
589,692,11378,6/25/2021,7/20/2021,2960,265,95,3,285
589,692,11378,6/25/2021,7/20/2021,2961,404,119,1,119
589,692,11378,6/25/2021,7/20/2021,2962,488,118,3,354
590,898,27817,7/6/2021,7/15/2021,2963,1056,93,2,186
590,898,27817,7/6/2021,7/15/2021,2964,379,94,2,188
590,898,27817,7/6/2021,7/15/2021,2965,944,96,2,192
590,898,27817,7/6/2021,7/15/2021,2966,388,119,1,119
591,588,39095,6/18/2021,7/6/2021,2967,1234,112,3,336
592,973,15464,6/29/2021,7/7/2021,2968,417,119,1,119
592,973,15464,6/29/2021,7/7/2021,2969,696,113,1,113
592,973,15464,6/29/2021,7/7/2021,2970,1139,102,3,306
592,973,15464,6/29/2021,7/7/2021,2971,511,102,2,204
592,973,15464,6/29/2021,7/7/2021,2972,309,105,1,105
592,973,15464,6/29/2021,7/7/2021,2973,960,97,2,194
592,973,15464,6/29/2021,7/7/2021,2974,513,102,3,306
592,973,15464,6/29/2021,7/7/2021,2975,1094,115,2,230
592,973,15464,6/29/2021,7/7/2021,2976,579,100,2,200
592,973,15464,6/29/2021,7/7/2021,2977,870,113,3,339
593,515,30838,2/21/2021,3/11/2021,2978,955,97,1,97
593,515,30838,2/21/2021,3/11/2021,2979,996,106,1,106
593,515,30838,2/21/2021,3/11/2021,2980,380,94,1,94
593,515,30838,2/21/2021,3/11/2021,2981,665,113,1,113
593,515,30838,2/21/2021,3/11/2021,2982,1120,102,1,102
593,515,30838,2/21/2021,3/11/2021,2983,911,96,3,288
593,515,30838,2/21/2021,3/11/2021,2984,467,118,3,354
594,711,22390,6/14/2021,6/23/2021,2985,561,100,1,100
594,711,22390,6/14/2021,6/23/2021,2986,597,112,1,112
594,711,22390,6/14/2021,6/23/2021,2987,487,118,2,236
594,711,22390,6/14/2021,6/23/2021,2988,89,118,2,236
594,711,22390,6/14/2021,6/23/2021,2989,1166,99,3,297
595,10,45626,3/9/2021,3/29/2021,2990,1023,90,3,270
596,693,51828,6/13/2021,6/27/2021,2991,544,98,2,196
596,693,51828,6/13/2021,6/27/2021,2992,294,105,1,105
597,107,22758,8/4/2021,8/16/2021,2993,1038,90,2,180
599,308,47972,9/23/2021,10/17/2021,2994,630,93,2,186
599,308,47972,9/23/2021,10/17/2021,2995,28,96,3,288
599,308,47972,9/23/2021,10/17/2021,2996,1038,90,3,270
599,308,47972,9/23/2021,10/17/2021,2997,1106,115,1,115
599,308,47972,9/23/2021,10/17/2021,2998,986,106,1,106
600,921,19484,9/15/2021,9/16/2021,2999,1093,115,1,115
600,921,19484,9/15/2021,9/16/2021,3000,151,91,2,182
600,921,19484,9/15/2021,9/16/2021,3001,749,109,3,327
601,916,24064,6/13/2021,6/28/2021,3002,971,97,2,194
601,916,24064,6/13/2021,6/28/2021,3003,278,95,1,95
601,916,24064,6/13/2021,6/28/2021,3004,681,113,3,339
601,916,24064,6/13/2021,6/28/2021,3005,347,109,2,218
601,916,24064,6/13/2021,6/28/2021,3006,518,102,3,306
602,987,41932,2/14/2021,3/7/2021,3007,1161,99,3,297
602,987,41932,2/14/2021,3/7/2021,3008,86,118,1,118
603,549,42922,8/30/2021,9/4/2021,3009,1170,99,2,198
604,492,21635,7/20/2021,8/13/2021,3010,904,94,3,282
604,492,21635,7/20/2021,8/13/2021,3011,169,91,1,91
604,492,21635,7/20/2021,8/13/2021,3012,163,91,2,182
604,492,21635,7/20/2021,8/13/2021,3013,955,97,1,97
604,492,21635,7/20/2021,8/13/2021,3014,127,92,2,184
604,492,21635,7/20/2021,8/13/2021,3015,195,98,2,196
605,402,48620,8/20/2021,9/6/2021,3016,574,100,3,300
605,402,48620,8/20/2021,9/6/2021,3017,222,106,3,318
605,402,48620,8/20/2021,9/6/2021,3018,156,91,2,182
606,692,54506,1/31/2021,2/8/2021,3019,251,95,1,95
606,692,54506,1/31/2021,2/8/2021,3020,372,94,3,282
606,692,54506,1/31/2021,2/8/2021,3021,163,91,1,91
606,692,54506,1/31/2021,2/8/2021,3022,486,118,2,236
606,692,54506,1/31/2021,2/8/2021,3023,472,118,3,354
606,692,54506,1/31/2021,2/8/2021,3024,782,91,1,91
607,648,36692,10/19/2021,11/12/2021,3025,1053,93,3,279
607,648,36692,10/19/2021,11/12/2021,3026,473,118,2,236
607,648,36692,10/19/2021,11/12/2021,3027,1155,99,3,297
607,648,36692,10/19/2021,11/12/2021,3028,886,94,2,188
607,648,36692,10/19/2021,11/12/2021,3029,994,106,1,106
608,530,31878,8/13/2021,8/15/2021,3030,572,100,3,300
608,530,31878,8/13/2021,8/15/2021,3031,265,95,3,285
609,25,21514,4/22/2021,5/8/2021,3032,536,98,2,196
609,25,21514,4/22/2021,5/8/2021,3033,196,98,3,294
609,25,21514,4/22/2021,5/8/2021,3034,900,94,3,282
609,25,21514,4/22/2021,5/8/2021,3035,177,98,1,98
609,25,21514,4/22/2021,5/8/2021,3036,1033,90,3,270
609,25,21514,4/22/2021,5/8/2021,3037,872,113,1,113
610,735,27821,8/4/2021,8/31/2021,3038,497,102,1,102
610,735,27821,8/4/2021,8/31/2021,3039,410,119,3,357
610,735,27821,8/4/2021,8/31/2021,3040,919,96,2,192
610,735,27821,8/4/2021,8/31/2021,3041,571,100,2,200
611,155,56937,5/1/2021,5/25/2021,3042,580,100,2,200
611,155,56937,5/1/2021,5/25/2021,3043,133,92,2,184
611,155,56937,5/1/2021,5/25/2021,3044,891,94,3,282
611,155,56937,5/1/2021,5/25/2021,3045,146,91,3,273
612,486,31877,5/10/2021,5/12/2021,3046,895,94,1,94
612,486,31877,5/10/2021,5/12/2021,3047,833,117,3,351
612,486,31877,5/10/2021,5/12/2021,3048,660,93,3,279
613,682,10501,5/23/2021,6/7/2021,3049,405,119,1,119
613,682,10501,5/23/2021,6/7/2021,3050,777,91,1,91
613,682,10501,5/23/2021,6/7/2021,3051,624,112,1,112
613,682,10501,5/23/2021,6/7/2021,3052,405,119,2,238
613,682,10501,5/23/2021,6/7/2021,3053,1106,115,3,345
613,682,10501,5/23/2021,6/7/2021,3054,448,107,3,321
614,732,35663,4/18/2021,5/3/2021,3055,10,96,2,192
614,732,35663,4/18/2021,5/3/2021,3056,615,112,3,336
614,732,35663,4/18/2021,5/3/2021,3057,28,96,3,288
